reg_code;reg_name;road_code;road_name;road_type;oktmo;address;crash_type_name;crash_date;crash_time;crash_reason;fatalities_amount;victims_amount;vehicles_amount;participants_amount;latitude;longitude
25;Иркутская область;;Иркутск-Качуг;Региональная или межмуниципальная дорога общего пользования;25612000;СФО, Иркутская область, Иркутский район;Наезд на стоящее ТС;20180515;22:15:00;Другие нарушения ПДД водителями;3;2;2;6;52.4133;104.3653
71;Тюменская область;71Н-1702;Тюмень - Боровский - Богандинский;Региональная или межмуниципальная дорога общего пользования;71644000;УФО, Тюменская область, Тюменский район;Столкновение;20180515;22:00:00;Несоблюдение очередности проезда;2;0;2;2;56.9467;65.7583
78;Ярославская область;;ЮГО-ЗАПАДНАЯ ОКРУЖНАЯ г,ЯРОСЛАВЛЯ;Региональная или межмуниципальная дорога общего пользования;;ЦФО, Ярославская область, Ярославль, Красноперекопский;Наезд на пешехода;20180515;21:50:00;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка);0;1;1;2;57.5793;39.835
15;Брянская область;;БРЯНСК-ДЯТЬКОВО-ГРАНИЦА КАЛУЖСКОЙ ОБЛАСТИ;Региональная или межмуниципальная дорога общего пользования;15608000;ЦФО, Брянская область, Брянский район;Столкновение;20180515;21:50:00;Несоблюдение очередности проезда;1;0;2;2;53.4162;34.3642
60;Ростовская область;;"""автомобильная дорога г. Таганрог - с. Беглица - а/д """"Ростов-на-Дону - Таганрог"""" (до границы с Украиной)""";Региональная или межмуниципальная дорога общего пользования;60636000;ЮФО, Ростовская область, Неклиновский район;Опрокидывание;20180515;21:40:00;Превышение установленной скорости движения;1;0;1;12;47.2031;38.8103
53;Оренбургская область;А-305;Оренбург - Илек - граница с Республикой Казахстан;Федеральная дорога общего пользования;53634000;ПФО, Оренбургская область, Оренбургский район;Опрокидывание;20180515;21:35:00;Другие нарушения ПДД водителями;1;0;1;12;51.666913;54.578876
36;Самарская область;;"""Похвистнево - Сосновка - """"Урал""""""";Региональная или межмуниципальная дорога общего пользования;36616000;ПФО, Самарская область, Исаклинский район;Столкновение;20180515;21:15:00;Неправильный выбор дистанции;1;0;2;2;53.914767;51.686527
70;Тульская область;Р-22;"«Каспий» автомобильная дорога М-4 ""Дон"" - Тамбов - Волгоград – Астрахань (основное направление)";Федеральная дорога общего пользования;70612000;ЦФО, Тульская область, Веневский район;Наезд на пешехода;20180515;21:10:00;Нахождение на проезжей части без цели её перехода, Другие нарушения ПДД водителями;0;1;1;2;54.578927;38.444338
41;Ленинградская область;;Подъезд к Выборгу;Региональная или межмуниципальная дорога общего пользования;41615101;СЗФО, Ленинградская область, Выборгский район, Выборг;Столкновение;20180515;20:50:00;Неправильный выбор дистанции;1;0;2;2;60.74075;28.763875
45;Москва;;Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона;Региональная или межмуниципальная дорога общего пользования;45386000;ЦФО, Москва, Юго-Восточный АО, Капотня;Опрокидывание;20180515;20:45:00;Другие нарушения ПДД водителями;1;0;2;2;55.619358;37.78507
61;Рязанская область;Р-132;Калуга - Тула - Михайлов - Рязань;Федеральная дорога общего пользования;61604440101;ЦФО, Рязанская область, Захаровский район, Захаровский, с Захарово;Наезд на стоящее ТС;20180515;20:40:00;Неправильный выбор дистанции;1;0;3;3;54.364794;39.271377
10;Амурская область;;Тыгда Черняево;Региональная или межмуниципальная дорога общего пользования;10631000;ДФО, Амурская область, Магдагачинский район;Опрокидывание;20180515;20:30:00;Другие нарушения ПДД водителями;1;0;1;12;53.697;126.174
45;Москва;;Московская кольцевая автомобильная дорога (МКАД) внешняя сторона;Региональная или межмуниципальная дорога общего пользования;45340000;ЦФО, Москва, Северный АО, Западное Дегунино;Столкновение;20180515;20:30:00;Неправильный выбор дистанции;1;0;2;3;55.89;37.493
4;Красноярский край;Р-255;"""Сибирь"" Новосибирск - Кемерово - Красноярск – Иркутск (основное направление)";Федеральная дорога общего пользования;4614000;СФО, Красноярский край, Емельяновский район;Столкновение;20180515;20:25:00;Неправильный выбор дистанции;1;1;3;3;56.2431;92.1547
41;Ленинградская область;А-181;"""Скандинавия"" Санкт-Петербург - Выборг - граница с Финляндской Республикой (основное направление)";Федеральная дорога общего пользования;41615000;СЗФО, Ленинградская область, Выборгский район;Наезд на препятствие;20180515;20:10:00;Другие нарушения ПДД водителями;0;1;2;12;60.3814;29.4597
82;Республика Дагестан;Р-217;"""Кавказ"" автомобильная дорога М-4 ""Дон"" - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление)";Федеральная дорога общего пользования;82620000;СКФО, Республика Дагестан, Дербентский район;Наезд на препятствие;20180515;19:55:00;Другие нарушения ПДД водителями;1;0;1;2;42.1919;48.0747
71;Тюменская область;Р-402;Тюмень - Ялуторовск - Ишим - Омск;Федеральная дорога общего пользования;71626000;УФО, Тюменская область, Ишимский район;Съезд с дороги;20180515;19:50:00;Превышение установленной скорости движения;1;0;1;12;56.175;69.7061
98;Республика Саха (Якутия);А-331;"""Вилюй"" Тулун - Братск - Усть-Кут - Мирный - Якутск";Федеральная дорога общего пользования;98618000;ДФО, Республика Саха (Якутия), Вилюйский улус;Опрокидывание;20180515;19:45:00;Другие нарушения ПДД водителями;0;1;1;2;62.8022;124.3519
22;Нижегородская область;22К-0162;Работки - Порецкое;Региональная или межмуниципальная дорога общего пользования;22633000;ПФО, Нижегородская область, Княгининский район;Столкновение;20180515;19:30:00;Несоблюдение очередности проезда;1;0;2;2;55.805931;45.035062
719;Ямало-Ненецкий автономный округ;;"""Автодорога """"Лабытнанги - Харп""""""";Региональная или межмуниципальная дорога общего пользования;71953000;УФО, Ямало-Ненецкий автономный округ, Лабытнанги;Столкновение;20180515;19:10:00;Неправильный выбор дистанции;1;0;2;2;66.690804;66.381356
41;Ленинградская область;;Анташи-Ропша-Красное Село;Региональная или межмуниципальная дорога общего пользования;41630000;СЗФО, Ленинградская область, Ломоносовский район;Столкновение;20180515;19:10:00;Неправильный выбор дистанции;1;0;2;2;59.7278;29.9756
45;Москва;;Московская кольцевая автомобильная дорога (МКАД) внешняя сторона;Региональная или межмуниципальная дорога общего пользования;45907000;ЦФО, Москва, Юго-Западный АО, Теплый Стан;Столкновение;20180515;19:00:00;Нарушение правил перестроения;1;0;2;2;55.5098;37.4933
46;Московская область;А-107;"""Московское малое кольцо"" Икша - Ногинск - Бронницы - Голицыно - Истра - Икша";Федеральная дорога общего пользования;46648000;ЦФО, Московская область, Раменский район;Столкновение;20180515;18:50:00;Несоблюдение бокового интервала;2;0;3;4;55.434493;38.316617
4;Красноярский край;;Красноярск-Енисейск;Региональная или межмуниципальная дорога общего пользования;4610000;СФО, Красноярский край, Большемуртинский район;Наезд на препятствие;20180515;18:50:00;Несоответствие скорости конкретным условиям движения;0;2;1;2;57.2397;93.1542
61;Рязанская область;61К-005;Рязань-Пронск-Скопин;Региональная или межмуниципальная дорога общего пользования;61634000;ЦФО, Рязанская область, Рязанский район;Столкновение;20180515;18:45:00;Выезд на полосу встречного движения;2;0;2;2;54.504691;39.752385
4;Красноярский край;;Минусинск-Курагино-Артемовск;Региональная или межмуниципальная дорога общего пользования;4633000;СФО, Красноярский край, Минусинский район;Наезд на животное;20180515;18:25:00;Другие нарушения иных участников дорожного движения;1;0;1;2;53.7217;91.8078
4;Красноярский край;Р-257;"""Енисей"" Красноярск - Абакан - Кызыл - граница с Монголией (основное направление)";Федеральная дорога общего пользования;4604000;СФО, Красноярский край, Балахтинский район;Съезд с дороги;20180515;18:25:00;Другие нарушения ПДД водителями;2;1;1;3;55.3144;91.7339
78;Ярославская область;;УГЛИЧ-МАЙМЕРЫ;Региональная или межмуниципальная дорога общего пользования;78646480161;ЦФО, Ярославская область, Угличский район, Маймерский, д Маймеры;Опрокидывание;20180515;18:12:00;Нарушение правил расположения ТС на проезжей части;1;0;1;12;57.6856;38.3853
53;Оренбургская область;53Н-2317110;Подъезд к с. Краснополье от а/д Родничный Дол - Шуваловка;Региональная или межмуниципальная дорога общего пользования;53637000;ПФО, Оренбургская область, Переволоцкий район;Столкновение;20180515;18:10:00;Несоблюдение очередности проезда;1;0;2;2;51.7817;54.5128
20;Воронежская область;;"""БОГУЧАР - МОНАСТЫРЩИНА - СУХОЙ ДОНЕЦ - 1-АЯ БЕЛАЯ ГОРКА - КАРАЗЕЕВО"""" - С.МЕДОВОЕ""";Региональная или межмуниципальная дорога общего пользования;20605000;ЦФО, Воронежская область, Богучарский район;Опрокидывание;20180515;17:50:00;Нарушение правил расположения ТС на проезжей части;2;0;1;12;49.7361;40.7192
76;Забайкальский край;;подъезд к курорту Ургучан от а/д Нерчинск-Шоноктуй;Региональная или межмуниципальная дорога общего пользования;76606000;СФО, Забайкальский край, Балейский район;Опрокидывание;20180515;17:40:00;Нарушение правил расположения ТС на проезжей части;1;0;1;12;51.7839;116.7125
17;Владимирская область;М-7;"""Волга"" Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление)";Федеральная дорога общего пользования;17646000;ЦФО, Владимирская область, Петушинский район;Столкновение;20180515;17:30:00;Выезд на полосу встречного движения;7;1;3;7;55.9217;39.2292
95;Республика Хакасия;Р-257;"""Енисей"" Красноярск - Абакан - Кызыл - граница с Монголией (основное направление)";Федеральная дорога общего пользования;95701000;СФО, Республика Хакасия, Г Абакан;Столкновение;20180515;17:20:00;Несоблюдение очередности проезда;1;0;3;4;53.69214;91.50804
17;Владимирская область;;Ковардицы - Степаньково - Чаадаево;Региональная или межмуниципальная дорога общего пользования;17644000;ЦФО, Владимирская область, Муромский район;Столкновение;20180515;16:45:00;Выезд на полосу встречного движения;2;0;2;3;55.6661;41.9847
56;Пензенская область;М-5;"""Урал"" Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление)";Федеральная дорога общего пользования;56640158;ПФО, Пензенская область, Кузнецкий район, Евлашево;Столкновение;20180515;16:45:00;Несоблюдение очередности проезда;2;0;2;3;53.0911;46.8625
27;Калининградская область;27К-112;Лесное-Неманское;Региональная или межмуниципальная дорога общего пользования;27618000;СЗФО, Калининградская область, Краснознаменский район;Столкновение;20180515;16:35:00;Выезд на полосу встречного движения;1;0;2;2;55.020041;22.219622
53;Оренбургская область;53К-0702000;Бугуруслан - Старокутлумбетьево;Региональная или межмуниципальная дорога общего пользования;53607000;ПФО, Оренбургская область, Асекеевский район;Опрокидывание;20180515;16:30:00;Другие нарушения ПДД водителями;1;0;1;12;53.584869;53.188574
60;Ростовская область;;"""подъезд от """"Ростов-на-Дону-Волгодонск"""" к Семенкин""";Региональная или межмуниципальная дорога общего пользования;60612000;ЮФО, Ростовская область, Волгодонской район;Столкновение;20180515;16:30:00;Нарушение правил расположения ТС на проезжей части;2;0;2;5;47.49308;42.067979
40;Санкт-Петербург;А-118;Кольцевая автомобильная дорога вокруг г. Санкт-Петербурга;Федеральная дорога общего пользования;;СЗФО, Санкт-Петербург, Красногвардейский;Столкновение;20180515;16:30:00;Несоблюдение бокового интервала;4;0;3;4;60.035468;30.440543
70;Тульская область;М-4;"""Дон"" Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление)";Федеральная дорога общего пользования;70608000;ЦФО, Тульская область, Богородицкий район;Столкновение;20180515;16:20:00;Выезд на полосу встречного движения;0;1;3;2;53.7442;38.0472
38;Курская область;;ЮЖНЫЙ ВЪЕЗД В Г. КУРСК;Региональная или межмуниципальная дорога общего пользования;38620000;ЦФО, Курская область, Курский район;Столкновение;20180515;16:15:00;Несоблюдение очередности проезда;2;0;2;3;51.584813;36.08481
46;Московская область;;ММК-Павловская Слобода-Нахабино;Региональная или межмуниципальная дорога общего пользования;46618431;ЦФО, Московская область, Истринский район, Обушковский;Столкновение;20180515;16:00:00;Несоблюдение очередности проезда;2;0;3;4;55.8092;37.0311
58;Псковская область;58К-326;Печоры-Качаново-Пыталово-Вышгородок;Региональная или межмуниципальная дорога общего пользования;58653000;СЗФО, Псковская область, Пыталовский район;Наезд на препятствие;20180515;16:00:00;Другие нарушения ПДД водителями;1;1;1;3;57.8519;27.5145
25;Иркутская область;А-333;Култук - Монды - граница с Монголией;Федеральная дорога общего пользования;25634000;СФО, Иркутская область, Слюдянский район;Наезд на велосипедиста;20180515;16:00:00;;0;2;2;2;51.7339;103.4139
20;Воронежская область;;ЛАТНАЯ - НИЖНЯЯ ВЕДУГА;Региональная или межмуниципальная дорога общего пользования;20649000;ЦФО, Воронежская область, Семилукский район;Столкновение;20180515;15:50:00;Неправильный выбор дистанции;1;0;2;2;51.7161;38.7525
42;Липецкая область;М-4;"""Дон"" Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление)";Федеральная дорога общего пользования;42642000;ЦФО, Липецкая область, Становлянский район;Наезд на велосипедиста;20180515;15:45:00;Другие нарушения ПДД водителями;1;0;2;2;52.74895;38.31972
88;Республика Марий Эл;А-295;"Йошкар-Ола - Зеленодольск - автомобильная дорога М-7 ""Волга""";Федеральная дорога общего пользования;88604442101;ПФО, Республика Марий Эл, Волжский район, Помарский, с Помары;Столкновение;20180515;15:45:00;Нарушение правил перестроения;2;0;2;3;55.969269;48.368988
61;Рязанская область;М-5;"""Урал"" Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление)";Федеральная дорога общего пользования;;ЦФО, Рязанская область, Рязань, Октябрьский;Столкновение;20180515;15:20:00;Неправильный выбор дистанции;1;0;3;3;54.582664;39.759092
25;Иркутская область;Р-258;"""Байкал"" Иркутск - Улан-Удэ - Чита";Федеральная дорога общего пользования;25612000;СФО, Иркутская область, Иркутский район;Столкновение;20180515;15:20:00;Другие нарушения ПДД водителями;2;0;2;2;52.2994;104.0203
78;Ярославская область;;ЯРОСЛАВЛЬ-УГЛИЧ;Региональная или межмуниципальная дорога общего пользования;78650000;ЦФО, Ярославская область, Ярославский район;Наезд на пешехода;20180515;15:15:00;Нарушение правил проезда пешеходного перехода;2;0;1;2;57.6436;39.771056
1;Алтайский край;;Алейск - Чарышское;Региональная или межмуниципальная дорога общего пользования;1620000;СФО, Алтайский край, Краснощековский район;Съезд с дороги;20180515;15:05:00;Несоответствие скорости конкретным условиям движения;2;0;1;3;51.7833;83.3333
19;Вологодская область;;Обход города Вологда;Региональная или межмуниципальная дорога общего пользования;19620000;СЗФО, Вологодская область, Вологодский район;Отбрасывание предмета(отсоединение колеса);20180515;14:55:00;;1;0;1;12;59.2175;39.7731
10;Амурская область;;Екатеринославка -Тамбовка- Константиновка;Региональная или межмуниципальная дорога общего пользования;10651000;ДФО, Амурская область, Тамбовский район;Опрокидывание;20180515;14:50:00;Другие нарушения ПДД водителями;1;0;1;12;50.00268;128.009201
27;Калининградская область;А-229;Калининград - Черняховск - Нестеров - граница с Литовской Республикой;Федеральная дорога общего пользования;;СЗФО, Калининградская область, Гурьевский район;Столкновение;20180515;14:40:00;Неправильный выбор дистанции;2;0;2;3;54.706242;20.637308
58;Псковская область;58К-204;"""Опухлики-п/л """"Автомобилист""""""";Региональная или межмуниципальная дорога общего пользования;58620000;СЗФО, Псковская область, Невельский район;Наезд на пешехода;20180515;14:40:00;Превышение установленной скорости движения;1;0;2;3;56.0864;30.1281
41;Ленинградская область;А-181;"""Скандинавия"" Санкт-Петербург - Выборг - граница с Финляндской Республикой (основное направление)";Федеральная дорога общего пользования;41615000;СЗФО, Ленинградская область, Выборгский район;Наезд на стоящее ТС;20180515;14:30:00;Нарушение правил расположения ТС на проезжей части;2;0;4;5;60.3417;29.6683
24;Ивановская область;;Буньково-Балахонки;Региональная или межмуниципальная дорога общего пользования;24607456101;ЦФО, Ивановская область, Ивановский район, Балахонковский, д Балахонки;Наезд на препятствие;20180515;14:00:00;Другие нарушения ПДД водителями;0;1;1;12;57.09026;40.766221
68;Тамбовская область;Р-22;"«Каспий» автомобильная дорога М-4 ""Дон"" - Тамбов - Волгоград – Астрахань (основное направление)";Федеральная дорога общего пользования;68622000;ЦФО, Тамбовская область, Первомайский район;Опрокидывание;20180515;14:00:00;Нарушение правил расположения ТС на проезжей части;1;0;1;12;53.181625;40.346323
41;Ленинградская область;;А-123 Зеленогорск - Приморск - Выборг;Региональная или межмуниципальная дорога общего пользования;41615000;СЗФО, Ленинградская область, Выборгский район;Опрокидывание;20180515;13:40:00;Нарушение правил расположения ТС на проезжей части;2;0;1;2;60.257841;28.973218
20;Воронежская область;М-4;"""Дон"" Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление)";Федеральная дорога общего пользования;20633000;ЦФО, Воронежская область, Павловский район;Столкновение;20180515;13:20:00;Нарушение правил расположения ТС на проезжей части;3;0;3;5;50.6242;40.0519
73;Ульяновская область;Р-241;Казань - Буинск - Ульяновск;Федеральная дорога общего пользования;73652000;ПФО, Ульяновская область, Ульяновский район;Столкновение;20180515;13:05:00;Выезд на полосу встречного движения в местах, где это запрещено;2;0;3;4;54.4692;48.1883
17;Владимирская область;М-7;"""Волга"" Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление)";Федеральная дорога общего пользования;17652000;ЦФО, Владимирская область, Судогодский район;Опрокидывание;20180515;13:00:00;Нарушение правил расположения ТС на проезжей части;1;0;1;12;56.13522;40.88768
17;Владимирская область;М-7;Подъезд к городу Иваново от а/д М-7;Федеральная дорога общего пользования;;ЦФО, Владимирская область, Владимир, Октябрьский;Столкновение;20180515;12:35:00;Несоблюдение очередности проезда;2;0;3;4;56.1397;40.3542
46;Московская область;М-8;"""Холмогоры"" Москва - Ярославль - Вологда – Архангельск (основное направление)";Федеральная дорога общего пользования;46615000;ЦФО, Московская область, Сергиево-Посадский район;Столкновение;20180515;12:30:00;Выезд на полосу встречного движения с разворотом, поворотом налево или объездом препятствия;2;0;2;3;56.1451;38.0938
56;Пензенская область;;"""Автодорога """"г. Каменка - с. Вирга""""""";Региональная или межмуниципальная дорога общего пользования;56629413136;ПФО, Пензенская область, Каменский район, Головинщинский, п Росток;Столкновение;20180515;12:20:00;Выезд на полосу встречного движения в местах, где это запрещено, Нарушение правил обгона;1;0;2;2;53.1501;44.0114
20;Воронежская область;;"""М""""ДОН"""" - БОБРОВ - ТАЛОВАЯ - НОВОХОПЕРСК""";Региональная или межмуниципальная дорога общего пользования;20627000;ЦФО, Воронежская область, Новохоперский район;Съезд с дороги;20180515;12:20:00;Нарушение правил расположения ТС на проезжей части;1;0;1;12;51.1353;41.4208
61;Рязанская область;;Москва-Егорьевск-Тума-Касимов;Региональная или межмуниципальная дорога общего пользования;61610000;ЦФО, Рязанская область, Клепиковский район;Столкновение;20180515;12:20:00;Другие нарушения ПДД водителями, Неправильный выбор дистанции;4;0;3;5;55.141676;40.745008
96;Чеченская Республика;;Дышне-Ведено-Дарго;Региональная или межмуниципальная дорога общего пользования;;СКФО, Чеченская Республика, Веденский;Опрокидывание;20180515;11:45:00;Нарушение правил расположения ТС на проезжей части;2;0;1;2;42.9566;46.2452
35;Республика Крым;35К-002;Ялта - Севастополь;Региональная или межмуниципальная дорога общего пользования;;ЮФО, Республика Крым, Ялта;Наезд на пешехода;20180515;11:40:00;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка);1;0;1;2;44.410141;33.882122
57;Пермский край;;Шоссе Космонавтов от автомобильного моста через реку Мулянка до ул. Аэродромной;Региональная или межмуниципальная дорога общего пользования;;ПФО, Пермский край, Пермь, Индустриальный район;Столкновение;20180515;11:40:00;Несоблюдение бокового интервала;1;0;2;2;56.948933;56.092134
71;Тюменская область;71А-1601;Тобольск - Вагай;Региональная или межмуниципальная дорога общего пользования;71642000;УФО, Тюменская область, Тобольский район;Съезд с дороги;20180515;11:30:00;Несоответствие скорости конкретным условиям движения;2;0;1;4;58.0;68.0
60;Ростовская область;;"""автомобильная дорога Магистраль """"Дон"""" пос. Каменоломни""";Региональная или межмуниципальная дорога общего пользования;60641000;ЮФО, Ростовская область, Октябрьский район;Столкновение;20180515;11:10:00;Выезд на полосу встречного движения в местах, где это запрещено;1;0;2;3;47.642926;40.187559
70;Тульская область;М-4;Платные участки от Москвы через Воронеж, Ростов-на-Дону, Краснодар до Новороссийска;Федеральная дорога общего пользования;70612000;ЦФО, Тульская область, Веневский район;Наезд на стоящее ТС;20180515;11:05:00;Другие нарушения ПДД водителями;1;0;4;3;54.4886;38.2639
63;Саратовская область;А-298;«Р-228 Сызрань - Саратов Волгоград» - Пристанное - Ершов - Озинки - граница с Республикой Казахстан;Федеральная дорога общего пользования;;ПФО, Саратовская область, Энгельсский район, Энгельсский;Столкновение;20180515;11:00:00;Неправильный выбор дистанции;1;0;2;3;51.1342;46.1358
18;Волгоградская область;Р-22;"«Каспий» автомобильная дорога М-4 ""Дон"" - Тамбов - Волгоград – Астрахань (основное направление)";Федеральная дорога общего пользования;18614000;ЮФО, Волгоградская область, Иловлинский район;Опрокидывание;20180515;10:30:00;Нарушение правил расположения ТС на проезжей части;2;0;1;3;49.3228;44.0436
26;Республика Ингушетия;Р-217;"""Кавказ"" автомобильная дорога М-4 ""Дон"" - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление)";Федеральная дорога общего пользования;;СКФО, Республика Ингушетия, Назрановский;Столкновение;20180515;10:30:00;Выезд на полосу встречного движения;3;0;2;3;43.278006;44.864989
85;Республика Калмыкия;Р-22;Подъезд к городу Элиста от а/д Р-22;Федеральная дорога общего пользования;85637000;ЮФО, Республика Калмыкия, Целинный район;Столкновение;20180515;10:05:00;Выезд на полосу встречного движения;1;0;2;4;46.442095;44.250149
92;Республика Татарстан;Р-239;Казань - Оренбург - Акбулак - граница с Республикой Казахстан (основное направление);Федеральная дорога общего пользования;92608000;ПФО, Республика Татарстан, Альметьевский район;Столкновение;20180515;9:20:00;Выезд на полосу встречного движения;3;1;2;5;54.901293;52.203215
50;Новосибирская область;;"""К-18р 120 км а/д """"К-17р""""- Камень-на-Оби (в границах НСО)""";Региональная или межмуниципальная дорога общего пользования;50642000;СФО, Новосибирская область, Ордынский район;Опрокидывание;20180515;9:20:00;Несоответствие скорости конкретным условиям движения;1;0;1;2;54.27;81.6614
45;Москва;;Московская кольцевая автомобильная дорога (МКАД) внешняя сторона;Региональная или межмуниципальная дорога общего пользования;45369000;ЦФО, Москва, Северо-Западный АО, Северное Тушино;Столкновение;20180515;9:00:00;Неправильный выбор дистанции;1;0;3;3;55.8663;37.4046
29;Калужская область;;Окр.дорога г.Калуги-Детчино-Малоярославец;Региональная или межмуниципальная дорога общего пользования;29623000;ЦФО, Калужская область, Малоярославецкий район;Столкновение;20180515;8:45:00;Выезд на полосу встречного движения, Нарушение правил расположения ТС на проезжей части;5;2;2;7;54.8992;36.3988
82;Республика Дагестан;Р-217;"""Кавказ"" автомобильная дорога М-4 ""Дон"" - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление)";Федеральная дорога общего пользования;82626000;СКФО, Республика Дагестан, Кизилюртовский район;Столкновение;20180515;8:30:00;Несоблюдение очередности проезда;2;0;2;4;43.1703;47.0028
35;Республика Крым;35А-001;Граница с Украиной - Джанкой - Феодосия - Керчь;Региональная или межмуниципальная дорога общего пользования;;ЮФО, Республика Крым, Кировский район;Столкновение;20180515;8:25:00;Несоблюдение очередности проезда;4;0;2;4;45.178732;35.222715
92;Республика Татарстан;16К-0418;Арск - Тюлячи;Региональная или межмуниципальная дорога общего пользования;;ПФО, Республика Татарстан, Арский район, Арск;Столкновение;20180515;8:25:00;Нарушение правил расположения ТС на проезжей части;1;0;2;3;56.07;49.8792
70;Тульская область;;Тула-Новомосковск;Региональная или межмуниципальная дорога общего пользования;;ЦФО, Тульская область, городской округ г.Тула, Ленинский район;Столкновение;20180515;8:20:00;Нарушение правил расположения ТС на проезжей части, Нарушение требований дорожных знаков;1;0;2;2;54.1019;37.2353
86;Республика Карелия;А-121;"""Сортавала"" Санкт-Петербург - Сортавала - автомобильная дорога Р-21 ""Кола""";Федеральная дорога общего пользования;86650000;СЗФО, Республика Карелия, Суоярвский район;Опрокидывание;20180515;8:10:00;Другие нарушения ПДД водителями;2;0;1;2;61.39479;31.55426
70;Тульская область;;Тула-Новомосковск (новое направление);Региональная или межмуниципальная дорога общего пользования;;ЦФО, Тульская область, городской округ г. Новомосковск;Наезд на препятствие;20180515;8:00:00;Несоответствие скорости конкретным условиям движения;1;0;1;12;54.076356;38.129537
98;Республика Саха (Якутия);А-331;"""Вилюй"" Тулун - Братск - Усть-Кут - Мирный - Якутск";Федеральная дорога общего пользования;98614412101;ДФО, Республика Саха (Якутия), Верхневилюйский улус, Верхневилюйский, с Верхневилюйск;Наезд на пешехода;20180515;7:58:00;Нарушение правил проезда пешеходного перехода;1;0;1;2;63.4483;120.3147
3;Краснодарский край;;ст.Староминская-ст.Ленинградская-ст.Павловская;Региональная или межмуниципальная дорога общего пользования;3632410101;ЮФО, Краснодарский край, Ленинградский район, Ленинградский, ст-ца Ленинградская;Наезд на пешехода;20180515;7:30:00;Нарушение правил проезда пешеходного перехода;1;0;1;2;46.192407;39.231876
45;Москва;А-130;Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление);Федеральная дорога общего пользования;45944000;ЦФО, Москва, Десеновский;Наезд на пешехода;20180515;7:20:00;Нарушение правил проезда пешеходного перехода;1;0;1;2;55.5114;37.3542
3;Краснодарский край;М-4;"""Дон"" Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление)";Федеральная дорога общего пользования;3628000;ЮФО, Краснодарский край, Кущевский район;Столкновение;20180515;6:50:00;Выезд на полосу встречного движения в местах, где это запрещено;2;1;2;3;46.785192;39.665709
61;Рязанская область;Р-132;Калуга - Тула - Михайлов - Рязань;Федеральная дорога общего пользования;61617000;ЦФО, Рязанская область, Михайловский район;Опрокидывание;20180515;6:20:00;Нарушение правил расположения ТС на проезжей части;2;0;1;2;54.281657;39.174874
20;Воронежская область;М-4;"""Дон"" Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление)";Федеральная дорога общего пользования;20610000;ЦФО, Воронежская область, Верхнемамонский район;Столкновение;20180515;5:40:00;Неправильный выбор дистанции;3;0;2;4;50.1367;40.4017
60;Ростовская область;;автомобильная дорога г. Котельниково пос. Зимовники г. Сальск - с. Песчанокопское (от границы Волгоградской области);Региональная или межмуниципальная дорога общего пользования;60642000;ЮФО, Ростовская область, Орловский район;Столкновение;20180515;5:30:00;Несоблюдение бокового интервала;2;1;3;4;46.861013;41.949062
